customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in
C00159,Aradhana Solanki,42,Female,Chennai,South,>50L,Luxury Shopper,3.5,Email,Dresses,Bronze,2019-10-25,True,omagate@example.org,+911922270510,True,True,True
C00160,Yasti Sarraf,23,Male,Patna,East,2-5L,Fashion Enthusiast,4.0,Push Notification,Dresses,Silver,2018-11-21,True,usodhi@example.com,1386667548,True,True,False
C00161,Farhan Kala,23,Female,Kochi,South,<2L,Student,3.8,Push Notification,Footwear,Bronze,2018-12-02,True,arunimadhar@example.com,7741865205,True,True,False
C00162,Hiral Samra,31,Male,Patna,East,20-50L,Luxury Shopper,3.7,Email,Bottoms,Silver,2018-09-28,True,rayaanraja@example.com,+910375830945,True,True,True
C00163,Jyoti Kulkarni,29,Male,Agra,North,>50L,Brand Loyalist,9.1,WhatsApp,Footwear,Bronze,2022-07-22,True,mahajanbahadurjit@example.net,07604409079,False,True,True
C00164,Vritti Ghose,33,Male,Pune,West,20-50L,Impulse Buyer,9.2,Email,Innerwear,Silver,2023-01-07,False,cchawla@example.com,+919222161070,True,True,False
C00165,Gunbir Mall,30,Female,Jaipur,North,<2L,Family Shopper,6.2,Push Notification,Footwear,Bronze,2020-02-05,True,anaynatarajan@example.net,02958066013,True,True,False
C00166,Amara Chacko,24,Male,Pune,West,2-5L,Budget Shopper,5.3,SMS,Ethnic Wear,Platinum,2020-06-17,True,sachibasu@example.com,3862044851,True,True,True
C00167,Unnati Chadha,44,Male,Mumbai,West,<2L,Budget Shopper,2.8,Email,Bottoms,Bronze,2020-04-18,True,hchakrabarti@example.org,+911259020357,False,True,False
C00168,Yatin Morar,38,Male,Indore,Central,10-20L,Working Professional,7.5,Push Notification,Bottoms,Bronze,2022-06-26,True,kevinmukherjee@example.org,04242956334,False,True,False
C00169,Peter Merchant,46,Male,Bhopal,Central,2-5L,Impulse Buyer,11.6,WhatsApp,Tops,Bronze,2020-02-28,True,ria41@example.com,09558720962,True,True,True
C00170,Radha Palan,32,Male,Chandigarh,North,>50L,Brand Loyalist,7.9,SMS,Dresses,Bronze,2019-01-02,False,sarthak58@example.net,4183437401,False,True,True
C00171,Vaishnavi Dey,61,Male,Chandigarh,North,5-10L,Brand Loyalist,3.8,Email,Footwear,Gold,2020-04-11,True,xnaidu@example.net,09051502675,False,True,True
C00172,Harish Grover,52,Male,Chennai,South,>50L,Frequent Buyer,8.6,Push Notification,Outerwear,Bronze,2020-04-15,True,damini27@example.net,+910797996673,False,False,True
C00173,Kashvi Nazareth,36,Female,Surat,West,<2L,Budget Shopper,5.5,Push Notification,Outerwear,Bronze,2018-07-07,True,trattan@example.org,+918166496902,True,False,True
C00174,Charita Viswanathan,64,Male,Ludhiana,North,<2L,Frequent Buyer,13.6,In-App,Activewear,Bronze,2023-09-08,True,liamde@example.net,00142576270,True,False,True
C00175,Sai Gera,18,Female,Mumbai,West,<2L,Student,4.4,Email,Outerwear,Silver,2023-03-24,True,damyanti12@example.org,+916132850725,False,True,True
C00176,Urishilla Ramesh,34,Male,Surat,West,2-5L,Family Shopper,6.6,In-App,Outerwear,Bronze,2022-01-08,True,urmipuri@example.com,3162526546,True,True,False
C00177,Ekbal Palan,43,Male,Vadodara,West,<2L,Brand Loyalist,4.6,In-App,Outerwear,Bronze,2023-05-27,True,obala@example.net,+913555809961,True,True,False
C00178,Lakshit Tata,35,Female,Patna,East,2-5L,Seasonal Buyer,1.8,In-App,Dresses,Bronze,2021-10-05,False,chaitanyakakar@example.com,01562624467,True,False,True
C00179,Advika Sama,49,Female,Bengaluru,South,2-5L,Budget Shopper,2.6,SMS,Accessories,Bronze,2018-03-27,True,nihalrao@example.net,1715160252,True,True,False
C00180,Suhani Apte,41,Female,Pune,West,<2L,Impulse Buyer,9.2,SMS,Bottoms,Bronze,2022-03-25,True,bratti@example.org,06419785758,True,False,True
C00181,Isaac Gola,48,Male,Delhi,North,>50L,Family Shopper,11.2,WhatsApp,Footwear,Bronze,2019-01-28,True,wwali@example.com,1205943897,True,True,False
C00182,Chanakya Shetty,63,Male,Chennai,South,10-20L,Frequent Buyer,9.0,Email,Outerwear,Gold,2018-04-01,False,balveer17@example.com,00954654084,True,True,True
C00183,Chaaya Parikh,46,Male,Hyderabad,South,2-5L,Budget Shopper,5.2,In-App,Innerwear,Bronze,2020-05-28,True,cbadal@example.com,00915086321,False,True,False
C00184,Jonathan Dhillon,25,Female,Vadodara,West,2-5L,Budget Shopper,4.8,WhatsApp,Dresses,Platinum,2021-08-19,True,rsankar@example.com,09389701550,True,True,False
C00185,Harrison Raja,21,Female,Kochi,South,<2L,Impulse Buyer,5.0,In-App,Footwear,Platinum,2020-05-01,True,nazarethchasmum@example.com,00241613944,True,True,True
C00186,Chandran Prasad,19,Female,Ahmedabad,West,2-5L,Budget Shopper,4.2,In-App,Footwear,Silver,2023-10-21,True,wkale@example.com,02480962440,True,True,False
C00187,Sarthak Bahl,43,Female,Ahmedabad,West,>50L,Brand Loyalist,6.7,Email,Activewear,Bronze,2023-09-27,True,rdayal@example.com,09513305319,False,True,True
C00188,Triveni Salvi,39,Male,Kolkata,East,10-20L,Working Professional,2.2,Email,Accessories,Silver,2018-05-28,True,lopa78@example.org,05557277382,False,True,True
C00189,Aadhya Rau,25,Male,Mumbai,West,2-5L,Budget Shopper,3.4,SMS,Bottoms,Bronze,2023-03-16,True,brarvidhi@example.net,01385445770,False,True,False
C00190,Ojas Pandey,38,Female,Pune,West,10-20L,Family Shopper,5.0,Email,Outerwear,Platinum,2019-12-20,True,wsagar@example.org,08736826911,False,True,True
C00191,Tejas Kakar,59,Other,Nagpur,Central,10-20L,Brand Loyalist,5.2,WhatsApp,Outerwear,Silver,2021-09-24,True,mannpranav@example.org,6865369455,True,True,False
C00192,Eesha Thakkar,56,Male,Delhi,North,<2L,Budget Shopper,4.9,In-App,Footwear,Bronze,2019-02-04,True,zkar@example.com,04722640857,False,True,True
C00193,Guneet Rajagopal,48,Female,Lucknow,North,5-10L,Impulse Buyer,3.8,WhatsApp,Outerwear,Silver,2021-12-15,True,asahota@example.org,0932998199,True,True,True
C00194,Arin Nair,50,Male,Hyderabad,South,2-5L,Seasonal Buyer,1.7,SMS,Dresses,Silver,2020-02-03,True,ojassodhi@example.net,+915096883275,True,True,True
C00195,Parth Sodhi,19,Other,Bengaluru,South,<2L,Student,11.3,WhatsApp,Tops,Silver,2018-07-28,True,ekantikadeo@example.com,+910397739732,False,True,True
C00196,Xiti Choudhry,54,Male,Chennai,South,10-20L,Brand Loyalist,5.7,Email,Ethnic Wear,Bronze,2020-02-07,True,nathaniel37@example.net,+910068761648,True,True,False
C00197,Arjun Sarna,27,Other,Hyderabad,South,10-20L,Working Professional,3.1,WhatsApp,Ethnic Wear,Platinum,2022-11-13,True,sbhasin@example.com,0568761124,True,True,True
C00198,Omkaar Peri,31,Female,Mumbai,West,5-10L,Fashion Enthusiast,11.9,SMS,Footwear,Silver,2023-06-17,True,jnori@example.org,03415177345,True,False,True
C00199,Sai Narayanan,33,Male,Chennai,South,>50L,Luxury Shopper,2.0,Email,Tops,Gold,2020-01-17,True,kkuruvilla@example.com,0228403595,True,False,False
C00200,Damyanti Dutt,56,Female,Delhi,North,5-10L,Frequent Buyer,15.0,SMS,Dresses,Bronze,2019-10-04,True,vaishnavi74@example.org,2294643039,False,True,True
C00201,Manbir Arora,24,Female,Indore,Central,<2L,Student,7.3,Push Notification,Ethnic Wear,Bronze,2019-05-21,False,januja88@example.com,09252985856,True,False,True
C00202,Omkaar Vohra,45,Female,Agra,North,<2L,Budget Shopper,2.5,Email,Footwear,Bronze,2019-05-27,True,egill@example.com,+911534332491,True,False,True
C00203,Ishanvi Tara,60,Male,Kolkata,East,<2L,Budget Shopper,4.1,Email,Dresses,Bronze,2021-05-20,False,varora@example.net,+913506158148,True,True,True
C00204,Daksh Sekhon,49,Female,Chennai,South,>50L,Family Shopper,5.6,Push Notification,Bottoms,Bronze,2021-01-26,True,yashkunda@example.net,+913372094841,True,True,True
C00205,Devansh Deo,57,Male,Chennai,South,2-5L,Budget Shopper,5.6,Email,Footwear,Bronze,2020-06-07,True,darsh33@example.org,9771805137,False,True,True
C00206,Riya Chacko,34,Male,Pune,West,2-5L,Family Shopper,5.2,WhatsApp,Footwear,Bronze,2020-12-11,True,ghora@example.net,3974909617,False,False,False
C00207,Tanmayi Acharya,65,Male,Jaipur,North,<2L,Budget Shopper,4.7,SMS,Innerwear,Platinum,2021-06-20,True,niharika94@example.com,2587844483,False,True,True
C00208,Anvi Thakur,24,Male,Ludhiana,North,<2L,Budget Shopper,2.0,WhatsApp,Ethnic Wear,Bronze,2022-04-02,True,ria12@example.com,+915877221641,True,True,True
C00209,Hema Yohannan,46,Male,Pune,West,10-20L,Fashion Enthusiast,7.0,In-App,Outerwear,Gold,2018-11-02,True,rishichopra@example.org,+914845871493,True,False,False
C00210,Ekiya Dugar,46,Male,Nagpur,Central,>50L,Luxury Shopper,2.8,WhatsApp,Accessories,Silver,2023-01-29,True,meghanagarg@example.org,2587964347,True,True,False
C00211,Kamala Dhillon,28,Male,Delhi,North,<2L,Budget Shopper,2.3,WhatsApp,Ethnic Wear,Gold,2020-08-18,True,gauri55@example.com,06966060652,False,False,False
C00212,Anusha Bahl,61,Male,Ludhiana,North,2-5L,Budget Shopper,5.4,In-App,Ethnic Wear,Bronze,2018-08-13,True,sathvikkunda@example.com,00566588339,True,False,True
C00213,Anusha Chhabra,50,Female,Jaipur,North,>50L,Seasonal Buyer,1.6,Push Notification,Outerwear,Silver,2020-10-21,True,kibenaveen@example.com,7970673499,True,True,True
C00214,Daniel Chaudhuri,27,Male,Chandigarh,North,5-10L,Working Professional,11.0,SMS,Footwear,Gold,2019-08-26,True,oommenanya@example.net,07417215622,False,True,True
C00215,Ryan Chakrabarti,37,Male,Lucknow,North,5-10L,Working Professional,5.7,In-App,Accessories,Bronze,2019-09-14,True,ukorpal@example.net,4884021557,True,False,True
C00216,Qarin Nagi,65,Male,Bhopal,Central,<2L,Brand Loyalist,11.3,In-App,Bottoms,Silver,2023-02-13,False,dkari@example.com,03449021666,True,False,True
C00217,Chanakya Wadhwa,62,Female,Ahmedabad,West,5-10L,Frequent Buyer,14.4,Push Notification,Bottoms,Gold,2022-06-24,True,valakashvi@example.org,6085874951,True,True,True
C00218,George Chowdhury,43,Female,Lucknow,North,>50L,Frequent Buyer,9.1,SMS,Dresses,Bronze,2023-08-28,True,yochanachahal@example.net,09316477251,True,True,True
C00219,Harinakshi Setty,35,Female,Lucknow,North,10-20L,Working Professional,5.7,In-App,Outerwear,Silver,2022-01-13,False,zbail@example.net,00960035624,True,True,True
C00220,Eta Walia,40,Male,Pune,West,<2L,Family Shopper,6.7,WhatsApp,Tops,Silver,2023-04-15,True,xiyer@example.net,09232342108,True,True,True
C00221,Joshua Zachariah,20,Female,Hyderabad,South,<2L,Student,8.8,Email,Bottoms,Gold,2021-12-22,True,ekapad55@example.org,3342643350,True,True,True
C00222,Ria Dasgupta,36,Male,Bhopal,Central,20-50L,Family Shopper,4.8,Push Notification,Bottoms,Silver,2020-09-12,False,cbal@example.net,3607763369,False,False,False
C00223,Girik Gill,59,Male,Patna,East,<2L,Brand Loyalist,7.7,Push Notification,Bottoms,Bronze,2021-01-18,False,gabashaurya@example.org,09556331857,True,True,True
C00224,Yashoda Choudhury,36,Female,Nagpur,Central,5-10L,Working Professional,5.8,SMS,Innerwear,Silver,2019-10-15,True,ababu@example.com,06155416431,True,True,True
C00225,Urishilla Babu,35,Female,Pune,West,<2L,Frequent Buyer,16.8,WhatsApp,Tops,Gold,2020-02-20,True,ekiya02@example.org,+919028227009,True,True,False
C00226,Chaaya Prabhu,41,Male,Bhopal,Central,>50L,Family Shopper,3.3,Push Notification,Bottoms,Bronze,2019-08-26,True,adugar@example.org,+918225120734,False,True,False
C00227,Kashvi Lanka,36,Female,Bengaluru,South,5-10L,Working Professional,6.3,WhatsApp,Tops,Bronze,2021-09-19,True,ayush05@example.org,00260869822,True,True,False
C00228,Alexander Palla,39,Female,Hyderabad,South,2-5L,Brand Loyalist,5.7,In-App,Accessories,Silver,2023-02-18,True,georgesaini@example.org,+917768729047,True,False,True
C00229,Aarini Dave,62,Female,Indore,Central,2-5L,Brand Loyalist,5.6,WhatsApp,Bottoms,Platinum,2021-05-25,True,jasmit91@example.com,09323822311,True,True,True
C00230,Barkha Cheema,56,Male,Surat,West,2-5L,Budget Shopper,3.5,In-App,Bottoms,Bronze,2021-10-03,True,upkaarkrishna@example.org,4579889425,False,True,True
C00231,Kavya Dhillon,26,Male,Kolkata,East,<2L,Budget Shopper,4.8,Push Notification,Bottoms,Gold,2022-10-21,True,rajanchanakya@example.org,+910203265097,True,True,True
C00232,Hemangini Guha,33,Female,Mumbai,West,5-10L,Working Professional,10.6,Push Notification,Dresses,Gold,2018-05-15,True,nseth@example.com,4871485524,False,True,True
C00233,Vinaya Shan,40,Female,Ahmedabad,West,20-50L,Fashion Enthusiast,2.5,Push Notification,Footwear,Bronze,2018-06-05,False,oommenzilmil@example.com,+915608213711,False,True,False
C00234,Jonathan Palan,21,Male,Chandigarh,North,<2L,Student,5.8,WhatsApp,Outerwear,Silver,2020-06-13,True,sneha68@example.org,2683230358,False,True,False
C00235,Champak Walia,28,Female,Nagpur,Central,20-50L,Luxury Shopper,3.1,In-App,Activewear,Bronze,2018-07-25,True,victor82@example.com,+911293289634,True,True,True
C00236,Nandini Minhas,28,Female,Delhi,North,<2L,Budget Shopper,5.5,WhatsApp,Activewear,Bronze,2019-10-28,True,avig@example.com,05240148439,True,True,True
C00237,Daniel Roy,43,Male,Lucknow,North,2-5L,Seasonal Buyer,2.4,Email,Activewear,Gold,2021-03-13,False,maanassrivastava@example.org,+916266933513,False,True,True
C00238,Logan Ratti,54,Female,Nagpur,Central,10-20L,Impulse Buyer,9.1,Email,Dresses,Bronze,2020-12-01,True,doshisamesh@example.com,+914501848197,False,True,True
C00239,Raksha Misra,63,Other,Hyderabad,South,<2L,Brand Loyalist,8.6,SMS,Outerwear,Bronze,2022-01-03,True,shamitesh@example.org,5406417692,False,False,False
C00240,Bishakha Kar,39,Male,Ahmedabad,West,<2L,Budget Shopper,4.4,In-App,Ethnic Wear,Gold,2019-07-24,True,chakrabartijanani@example.org,7660144485,True,True,True
C00241,Zayan Parikh,29,Male,Indore,Central,10-20L,Working Professional,4.0,In-App,Tops,Bronze,2019-11-21,True,aryaharrison@example.net,03973964178,False,False,False
C00242,Zilmil Raja,35,Female,Bengaluru,South,5-10L,Working Professional,11.1,Push Notification,Activewear,Silver,2021-06-15,True,chokshiguneet@example.net,+911359966057,False,False,False
C00243,Baljiwan Rastogi,63,Female,Pune,West,2-5L,Impulse Buyer,8.2,WhatsApp,Activewear,Bronze,2022-06-16,True,nbal@example.net,+910514607455,False,False,True
C00244,Yuvraj Malhotra,30,Male,Agra,North,20-50L,Luxury Shopper,1.1,WhatsApp,Footwear,Bronze,2023-01-04,True,ubatta@example.com,4238856527,False,True,True
C00245,Gauri Pandey,47,Male,Kolkata,East,>50L,Fashion Enthusiast,11.5,In-App,Accessories,Silver,2020-04-28,False,edhithamohan@example.org,1659726347,True,True,False
C00246,Geetika Sarma,50,Female,Hyderabad,South,5-10L,Frequent Buyer,13.9,In-App,Activewear,Bronze,2022-12-10,True,nathaniel25@example.org,+913948848826,False,True,True
C00247,Rushil Chander,34,Male,Kolkata,East,<2L,Budget Shopper,5.7,Push Notification,Activewear,Bronze,2018-08-21,True,raveladya@example.org,5856261499,True,False,True
C00248,Ekiya Kar,65,Female,Patna,East,10-20L,Frequent Buyer,10.8,SMS,Outerwear,Platinum,2019-12-27,True,pbaria@example.net,+914073333732,True,True,False
C00249,Chaman Kohli,31,Male,Jaipur,North,<2L,Budget Shopper,5.5,Email,Ethnic Wear,Gold,2020-04-24,False,subramanianreva@example.com,8936289696,True,True,True
C00250,Januja Lall,56,Female,Patna,East,>50L,Frequent Buyer,18.6,Push Notification,Ethnic Wear,Silver,2021-04-28,True,xprabhakar@example.org,08512538921,False,True,False
C00251,Dipta Cheema,44,Male,Delhi,North,2-5L,Seasonal Buyer,1.0,SMS,Accessories,Bronze,2022-07-30,True,ijayakapur@example.com,09079779612,True,True,True
C00252,Saumya Bhandari,53,Female,Lucknow,North,>50L,Seasonal Buyer,1.6,Push Notification,Dresses,Gold,2019-02-15,True,vansha21@example.net,01494097626,True,False,True
C00253,Siya Mukherjee,61,Female,Chennai,South,>50L,Brand Loyalist,3.4,SMS,Accessories,Gold,2019-11-26,True,ganga39@example.net,02895090591,True,True,True
C00254,Devansh Wagle,39,Female,Ludhiana,North,2-5L,Fashion Enthusiast,8.6,In-App,Tops,Bronze,2021-09-25,True,uedwin@example.org,+919220715116,False,True,False
C00255,Nikita Raj,34,Male,Delhi,North,5-10L,Working Professional,10.2,WhatsApp,Tops,Bronze,2022-01-07,True,vdevi@example.org,+914526471246,False,True,False
C00256,Utkarsh Panchal,49,Other,Ahmedabad,West,20-50L,Impulse Buyer,3.9,SMS,Bottoms,Bronze,2022-07-21,False,norisiya@example.org,4090805120,True,True,True
C00257,Aayush Narain,25,Female,Jaipur,North,>50L,Frequent Buyer,11.9,Push Notification,Accessories,Silver,2020-03-02,True,bmohan@example.net,5123972835,True,False,False
C00258,Mohammed Prasad,49,Female,Lucknow,North,<2L,Impulse Buyer,5.5,Push Notification,Footwear,Gold,2019-09-14,True,ridhigoel@example.net,+917090814415,True,True,True
C00259,Zarna Ganesh,55,Male,Chandigarh,North,<2L,Budget Shopper,3.2,WhatsApp,Tops,Silver,2021-08-02,True,tankreyansh@example.net,+919578671815,True,True,False
C00260,Jasmit Dhaliwal,27,Male,Nagpur,Central,<2L,Brand Loyalist,4.0,Push Notification,Innerwear,Bronze,2020-09-19,False,vrittiguha@example.com,+915079181589,True,False,True
C00261,Sai Mandal,54,Female,Vadodara,West,<2L,Brand Loyalist,10.3,Email,Accessories,Silver,2023-10-08,True,krishna73@example.com,6666170715,True,True,True
C00262,Lopa Mohan,34,Female,Bhopal,Central,5-10L,Working Professional,10.1,WhatsApp,Ethnic Wear,Platinum,2018-04-18,True,xmani@example.net,0803149982,True,True,False
C00263,Chanakya Warrior,50,Male,Mumbai,West,<2L,Impulse Buyer,4.8,In-App,Tops,Silver,2021-03-01,True,battachavvi@example.com,+915806882850,True,True,True
C00264,Hardik Shankar,50,Female,Kolkata,East,<2L,Budget Shopper,5.1,Email,Activewear,Bronze,2021-02-06,True,timothynagarajan@example.org,3739900631,False,True,True
C00265,Aayush Khosla,31,Female,Surat,West,20-50L,Luxury Shopper,1.1,SMS,Outerwear,Gold,2021-07-24,True,peter63@example.com,00229394694,True,True,True
C00266,Anjali Rout,18,Female,Pune,West,20-50L,Fashion Enthusiast,4.4,WhatsApp,Tops,Platinum,2022-08-15,True,sagarodika@example.com,03749060723,True,True,True
C00267,Ishwar D’Alia,54,Female,Delhi,North,<2L,Brand Loyalist,10.5,Push Notification,Dresses,Bronze,2021-07-14,False,vrindabhavsar@example.org,5246484494,False,True,True
C00268,Jagdish Rana,19,Male,Chandigarh,North,<2L,Student,6.6,SMS,Accessories,Bronze,2020-09-23,True,gabrieltank@example.org,+918077113062,True,True,True
C00269,Ekansh Khurana,19,Male,Vadodara,West,2-5L,Frequent Buyer,8.2,SMS,Tops,Bronze,2023-08-24,False,cprabhakar@example.net,+917908335090,True,True,True
C00270,Harita Krishna,48,Male,Lucknow,North,10-20L,Impulse Buyer,11.0,In-App,Dresses,Bronze,2019-01-01,True,inayashere@example.org,0662481323,True,True,False
C00271,Reva Bakshi,20,Male,Mumbai,West,<2L,Student,3.4,WhatsApp,Outerwear,Silver,2021-02-13,True,pboase@example.net,4822850116,True,True,True
C00272,Omkaar Nagy,49,Female,Nagpur,Central,<2L,Budget Shopper,3.1,Push Notification,Activewear,Bronze,2019-05-23,True,balvan21@example.net,+910609069130,True,True,True
C00273,Anmol Soni,30,Female,Nagpur,Central,10-20L,Family Shopper,11.0,WhatsApp,Accessories,Silver,2019-02-26,True,rmandal@example.net,07379457727,True,False,False
C00274,Udarsh Dhawan,57,Female,Vadodara,West,<2L,Budget Shopper,5.0,SMS,Bottoms,Silver,2023-03-06,True,owen64@example.org,00642076836,False,True,True
C00275,Ira Joshi,45,Female,Agra,North,>50L,Brand Loyalist,5.0,WhatsApp,Tops,Bronze,2021-10-14,False,asama@example.com,7767555628,False,True,False
C00276,Yatan Kalla,55,Male,Surat,West,2-5L,Budget Shopper,5.5,In-App,Dresses,Bronze,2021-05-18,True,robertpatla@example.com,6543627187,True,False,True
C00277,Nitara Behl,47,Male,Ludhiana,North,5-10L,Family Shopper,9.6,Push Notification,Tops,Silver,2020-09-21,True,teerthnazareth@example.net,+916862703692,True,False,True
C00278,Nachiket Ratti,42,Female,Mumbai,West,5-10L,Brand Loyalist,9.8,WhatsApp,Bottoms,Gold,2018-08-17,True,matthewsabharwal@example.com,03275998011,False,True,True
C00279,Ansh Anand,52,Female,Delhi,North,5-10L,Frequent Buyer,8.1,SMS,Dresses,Bronze,2021-01-19,False,narulagautam@example.com,03234159597,True,True,False
C00280,Hamsini Gill,23,Female,Vadodara,West,<2L,Student,11.9,Push Notification,Activewear,Bronze,2021-04-28,False,chavvi18@example.org,+912618962887,True,True,True
C00281,Zaid Comar,40,Male,Bengaluru,South,5-10L,Working Professional,5.4,In-App,Outerwear,Bronze,2019-04-14,True,saichatterjee@example.org,+916767209579,False,False,True
C00282,Sara Bahri,58,Female,Jaipur,North,<2L,Budget Shopper,2.4,Email,Outerwear,Platinum,2018-11-28,True,vpadmanabhan@example.org,01229462135,True,True,False
