employee_id,store_id,name,role,join_date,salary,performance_score,is_active
E01393,S0021,Dhruv Soman,Cashier,2018-01-29,59186,4.8,True
E01394,S0067,Indali Srinivas,Visual Merchandiser,2023-10-11,95546,4.2,True
E01395,S0013,Onkar Mandal,Warehouse Staff,2021-02-27,20222,2.4,True
E01396,S0094,Joshua Trivedi,Store Manager,2022-02-21,48072,3.3,True
E01397,S0007,Nidra Chhabra,Stock Associate,2020-01-03,53435,3.1,True
E01398,S0084,Ekavir Mittal,Stock Associate,2018-05-26,93089,2.3,True
E01399,S0137,Nandini Sachdev,Security,2020-10-15,37968,2.3,True
E01400,S0038,Yagnesh Dutt,Warehouse Staff,2022-11-01,51004,3.0,True
E01401,S0063,Leena Bhatti,Warehouse Staff,2018-06-16,25031,3.0,True
E01402,S0026,Sathvik Sankar,Security,2023-10-01,110079,2.2,False
E01403,S0078,Hema Keer,Security,2022-06-30,17933,2.6,True
E01404,S0021,Faras Sur,Security,2019-04-22,119024,2.6,True
E01405,S0078,Ubika Nanda,Visual Merchandiser,2018-07-20,64051,3.7,True
E01406,S0112,Sai Goda,Stock Associate,2020-01-31,51287,3.5,True
E01407,S0103,Nidra Boase,Cashier,2021-03-13,50740,2.0,True
E01408,S0107,Ladli Narang,Cashier,2021-01-30,50003,3.4,True
E01409,S0082,Darsh Chana,Sales Associate,2020-06-25,44468,2.1,True
E01410,S0017,Liam Acharya,Stock Associate,2023-03-02,92059,3.3,True
E01411,S0139,Manthan Sethi,Security,2023-05-03,88093,2.0,True
E01412,S0089,Madhavi Sekhon,Warehouse Staff,2019-09-14,75548,4.6,True
E01413,S0137,Samesh Nadig,Cashier,2022-05-17,48514,3.2,True
E01414,S0147,Daksha Saran,Sales Associate,2023-06-16,88574,5.0,True
E01415,S0136,Gaurav Anand,Customer Service Rep,2021-05-30,53249,4.3,True
E01416,S0120,Joshua Menon,Store Manager,2019-10-01,96902,3.8,True
E01417,S0145,Kala Bera,Security,2022-08-29,115262,2.1,False
E01418,S0143,Jagrati Choudhary,Warehouse Staff,2020-08-19,64189,4.8,True
E01419,S0032,Azaan Keer,Sales Associate,2022-06-09,43613,2.6,True
E01420,S0075,Meera Nadkarni,Cashier,2019-10-14,115515,4.3,True
E01421,S0103,Nidra Raj,Security,2021-12-12,113471,2.7,False
E01422,S0072,Siddharth Ghose,Customer Service Rep,2022-01-27,97611,2.3,False
E01423,S0082,Liam Guha,Security,2020-07-11,67948,3.5,True
E01424,S0116,Jagvi Sahni,Cashier,2019-12-29,67435,2.9,True
E01425,S0086,Bhavya Dass,Warehouse Staff,2019-12-07,104568,4.7,True
E01426,S0108,Advay Bora,Security,2022-08-08,39756,3.9,True
E01427,S0036,Maanas Sur,Sales Associate,2022-08-02,17992,3.0,True
E01428,S0146,Laban Chad,Warehouse Staff,2019-01-08,63535,2.1,True
E01429,S0100,Ojasvi Shah,Visual Merchandiser,2019-10-24,75000,3.1,False
E01430,S0045,Pranit Sha,Warehouse Staff,2020-03-29,57300,2.4,True
E01431,S0008,Shivani Rajagopalan,Visual Merchandiser,2023-03-04,75187,2.7,True
E01432,S0062,Upkaar Grewal,Cashier,2023-03-05,80564,3.9,True
E01433,S0085,Abhimanyu Tara,Cashier,2020-09-29,75583,4.2,True
E01434,S0009,Yachana Luthra,Security,2023-10-30,76631,4.6,True
E01435,S0107,Jeevika Bandi,Stock Associate,2019-05-11,108820,4.3,True
E01436,S0137,Vasudha Pillay,Store Manager,2022-12-02,78020,4.5,True
E01437,S0102,Vasatika Buch,Store Manager,2022-01-28,67354,4.1,True
E01438,S0113,Ati Shroff,Security,2019-05-24,28582,2.4,True
E01439,S0149,Gaurang Korpal,Sales Associate,2019-11-24,63033,3.2,True
E01440,S0063,Faras Zacharia,Warehouse Staff,2020-05-10,49669,2.3,True
E01441,S0019,Chatresh Oza,Warehouse Staff,2023-07-07,113632,2.7,True
E01442,S0076,Upasna Setty,Warehouse Staff,2021-09-16,118202,3.4,True
E01443,S0071,Garima Sama,Store Manager,2019-07-28,34401,3.6,True
E01444,S0095,Chaitaly Mann,Customer Service Rep,2021-04-07,55194,4.8,True
E01445,S0079,Balendra Modi,Warehouse Staff,2022-12-07,103247,2.9,True
E01446,S0033,Darsh Solanki,Cashier,2021-04-12,65361,2.8,True
E01447,S0055,Charan Manne,Stock Associate,2019-08-31,91576,2.0,True
E01448,S0131,Bhavini Sundaram,Security,2023-05-08,96062,4.7,False
E01449,S0040,Jonathan Tiwari,Customer Service Rep,2023-11-14,64068,3.1,False
E01450,S0044,Arunima Krishnan,Warehouse Staff,2019-12-20,78438,4.7,True
E01451,S0017,Avni Maharaj,Customer Service Rep,2020-07-09,55541,2.6,True
E01452,S0031,Akshay Choudhury,Visual Merchandiser,2021-12-31,80377,3.4,False
E01453,S0004,Matthew Sekhon,Visual Merchandiser,2020-04-09,62652,4.0,True
E01454,S0026,Parth Lal,Customer Service Rep,2023-09-10,23807,2.8,False
E01455,S0138,Vedhika Golla,Sales Associate,2018-08-18,73541,3.7,True
E01456,S0066,Hemal Chad,Cashier,2020-09-30,44928,4.1,True
E01457,S0011,Mitesh Tandon,Stock Associate,2021-02-10,26974,4.2,True
E01458,S0017,Leela Khanna,Cashier,2023-11-11,54683,2.2,True
E01459,S0150,Oliver Kade,Warehouse Staff,2023-03-17,27880,3.6,True
E01460,S0082,Chatura Lalla,Sales Associate,2020-03-15,77691,2.3,True
E01461,S0051,Charles Ganesh,Sales Associate,2020-05-30,93419,3.5,True
E01462,S0149,Mohini Soni,Security,2019-04-02,109369,4.7,True
E01463,S0050,Vamakshi Walia,Warehouse Staff,2018-01-03,47997,4.3,True
E01464,S0127,Ladli Ramakrishnan,Cashier,2021-09-08,81491,3.4,True
E01465,S0077,Adweta Dhillon,Stock Associate,2023-12-20,47639,3.0,True
E01466,S0129,Advik Mani,Stock Associate,2022-12-08,29610,4.9,False
E01467,S0125,Lavanya Mutti,Store Manager,2021-07-31,81787,3.4,True
E01468,S0017,Gunbir Wali,Security,2021-06-01,27395,4.8,True
E01469,S0138,Rachana Mahajan,Cashier,2020-03-03,117077,2.3,True
E01470,S0079,Anamika Loke,Stock Associate,2021-08-03,115456,3.6,True
E01471,S0077,Aadhya Raman,Visual Merchandiser,2019-09-26,57436,2.5,True
E01472,S0044,Wyatt Hayer,Cashier,2019-10-06,57687,4.9,False
E01473,S0107,Pranit Munshi,Stock Associate,2020-07-25,49452,3.4,False
E01474,S0078,Abhiram Bir,Customer Service Rep,2019-08-17,55138,3.0,True
E01475,S0081,Nisha Chaudhari,Warehouse Staff,2021-06-15,70744,3.7,True
E01476,S0002,Sanaya Panchal,Security,2018-08-15,68580,3.1,True
E01477,S0117,Bhanumati Krishnamurthy,Stock Associate,2018-03-21,107319,2.6,True
E01478,S0066,Bahadurjit Bajwa,Stock Associate,2022-03-10,18103,3.0,True
E01479,S0084,Dakshesh Kalla,Visual Merchandiser,2020-05-30,95944,3.5,False
E01480,S0028,Jagdish Chadha,Sales Associate,2020-09-22,36026,3.0,True
E01481,S0121,Keya Goyal,Store Manager,2022-05-17,105151,4.9,True
E01482,S0064,Qarin Kulkarni,Stock Associate,2022-03-17,22774,2.3,True
E01483,S0071,Unni Borra,Customer Service Rep,2022-11-30,52255,2.3,True
E01484,S0019,Aradhana Sane,Customer Service Rep,2022-08-22,34893,4.6,True
E01485,S0147,Aarini Edwin,Visual Merchandiser,2018-12-27,72443,2.7,True
E01486,S0067,Aradhana Bhatia,Stock Associate,2018-03-31,33411,4.3,True
E01487,S0081,Lipika Natarajan,Customer Service Rep,2023-01-01,112946,4.7,True
E01488,S0120,Aarna Lanka,Visual Merchandiser,2023-03-03,62474,3.0,True
E01489,S0067,Ridhi Boase,Stock Associate,2018-04-05,33385,2.4,True
E01490,S0102,Sai Ramaswamy,Warehouse Staff,2018-07-16,84258,2.2,False
E01491,S0096,Vyanjana Chopra,Store Manager,2022-11-26,19205,4.9,False
E01492,S0084,Raagini Kamdar,Warehouse Staff,2021-03-03,90342,3.0,True
E01493,S0020,Riya Lad,Sales Associate,2019-04-06,84699,2.5,True
E01494,S0023,Bakhshi Bora,Warehouse Staff,2020-02-21,113554,2.2,True
E01495,S0071,Zashil Sehgal,Warehouse Staff,2023-01-23,111853,2.5,True
E01496,S0047,Widisha Dixit,Customer Service Rep,2023-02-03,84168,4.3,True
E01497,S0111,Baljiwan Ramakrishnan,Store Manager,2022-07-03,90332,2.9,True
E01498,S0100,Max Narayan,Store Manager,2018-02-04,44521,3.0,True
E01499,S0058,Aarush Varma,Customer Service Rep,2023-12-21,74998,4.0,True
E01500,S0148,Vanya Sarin,Customer Service Rep,2019-09-18,39752,4.3,True
E01501,S0047,Ekaraj Zachariah,Sales Associate,2018-04-18,84916,3.8,True
E01502,S0033,Aarush Rajagopalan,Customer Service Rep,2018-10-11,57920,4.6,False
E01503,S0054,Jairaj Wason,Visual Merchandiser,2021-05-25,36402,3.3,True
E01504,S0056,Gauri Mitter,Customer Service Rep,2018-04-22,32997,4.6,False
E01505,S0032,Christopher Chana,Security,2018-04-15,73189,4.6,False
E01506,S0054,Harini Buch,Security,2018-07-21,73564,3.3,True
E01507,S0098,Bimala Jain,Sales Associate,2019-01-16,37950,3.5,True
E01508,S0133,Balveer Rajagopalan,Sales Associate,2019-10-30,114169,2.6,False
E01509,S0092,Chandani Ramakrishnan,Customer Service Rep,2022-08-28,40032,2.6,True
E01510,S0130,Jagrati Sur,Customer Service Rep,2023-05-12,48460,3.5,False
E01511,S0005,Raksha Gupta,Store Manager,2022-04-06,70052,3.2,False
E01512,S0091,Balendra Hans,Customer Service Rep,2021-06-23,23559,3.3,True
E01513,S0077,William Suresh,Visual Merchandiser,2018-12-12,100253,3.9,True
E01514,S0121,Dev Zachariah,Store Manager,2021-01-30,110633,3.9,True
E01515,S0037,Xalak Walla,Visual Merchandiser,2019-12-28,89000,2.0,True
E01516,S0036,Amol Bansal,Warehouse Staff,2018-06-09,23019,3.8,True
E01517,S0076,Daksh Nazareth,Customer Service Rep,2022-08-27,35641,3.3,True
E01518,S0133,Nidra Dani,Cashier,2020-01-14,62850,4.6,True
E01519,S0042,Tara Yadav,Store Manager,2023-07-31,41748,2.9,True
E01520,S0068,Viraj Bora,Customer Service Rep,2018-04-27,117664,2.1,True
E01521,S0121,Lohit Suresh,Store Manager,2019-08-15,68432,2.1,True
E01522,S0135,Urishilla Bath,Cashier,2019-10-10,28122,2.0,False
E01523,S0024,Kalpit Atwal,Security,2018-09-29,29733,4.9,True
E01524,S0107,Chandresh Mohanty,Warehouse Staff,2019-07-05,94071,4.4,True
E01525,S0122,Tanmayi Garde,Warehouse Staff,2020-11-18,31803,3.0,True
E01526,S0025,Hitesh Comar,Warehouse Staff,2023-07-12,113136,4.5,True
E01527,S0033,Thomas Bhatnagar,Visual Merchandiser,2023-10-10,32014,4.4,True
E01528,S0022,Pooja Nazareth,Sales Associate,2022-07-13,52001,4.7,True
E01529,S0058,Ekta Dara,Stock Associate,2020-01-27,110686,4.0,True
E01530,S0119,Ekanta Kala,Stock Associate,2019-06-24,57984,3.3,True
E01531,S0149,Oscar Nayak,Store Manager,2022-04-27,97821,2.1,True
E01532,S0047,Jai Mahal,Store Manager,2019-08-09,98182,2.1,True
E01533,S0042,Ojasvi Ganguly,Security,2021-08-14,16535,3.7,True
E01534,S0089,Nitesh Sarna,Visual Merchandiser,2022-07-20,74258,5.0,True
E01535,S0068,Banjeet Deol,Warehouse Staff,2019-04-28,112643,2.8,True
E01536,S0087,Krisha Dugar,Customer Service Rep,2020-02-03,48460,3.0,False
E01537,S0141,Vidhi Buch,Warehouse Staff,2019-01-31,102557,4.6,True
E01538,S0068,Abhimanyu Gola,Sales Associate,2022-02-05,70904,3.9,False
E01539,S0033,Bhanumati Saha,Sales Associate,2020-07-19,74956,4.5,True
E01540,S0076,Jonathan Jhaveri,Cashier,2021-11-24,55243,3.4,True
E01541,S0022,Anika Virk,Cashier,2022-06-17,81965,2.6,True
E01542,S0057,Nisha Khare,Store Manager,2020-03-24,111129,4.2,True
E01543,S0039,Baljiwan Gole,Store Manager,2023-12-24,62534,3.6,True
E01544,S0136,Gaurang Mitra,Cashier,2022-03-14,35807,2.3,True
E01545,S0058,Omya Agrawal,Cashier,2022-10-03,41502,2.8,False
E01546,S0103,Rehaan Dalal,Stock Associate,2022-05-16,83386,4.9,False
E01547,S0120,Janaki Zacharia,Customer Service Rep,2019-07-12,109574,4.8,True
E01548,S0065,Ucchal Joshi,Stock Associate,2020-05-05,111136,3.8,False
E01549,S0016,Chatresh Hari,Security,2019-07-29,33847,3.4,True
E01550,S0063,Manthan Som,Security,2019-10-16,99683,3.3,True
E01551,S0064,Patrick Dutta,Customer Service Rep,2018-10-16,44662,4.9,True
E01552,S0103,Chatura Patla,Sales Associate,2019-09-14,41978,3.3,True
E01553,S0084,Shaurya Saran,Store Manager,2019-04-26,83238,2.9,True
E01554,S0121,Gaurika Setty,Visual Merchandiser,2022-12-01,54167,4.5,True
E01555,S0117,Hemang Ben,Cashier,2018-10-16,113861,4.7,True
E01556,S0070,Nakul Balakrishnan,Store Manager,2022-04-12,48482,2.3,True
E01557,S0150,Yutika D’Alia,Cashier,2023-06-19,114412,2.9,True
E01558,S0023,Wahab Saxena,Customer Service Rep,2020-09-15,102151,3.5,True
E01559,S0111,Oni Issac,Security,2018-08-21,98631,2.3,True
E01560,S0071,Victor Choudhary,Stock Associate,2023-09-12,58100,3.3,True
E01561,S0092,Vedant Chaudhari,Sales Associate,2018-02-22,28255,4.1,True
E01562,S0150,Nitara Iyengar,Warehouse Staff,2020-06-25,92474,3.3,True
E01563,S0125,Thomas Borah,Security,2023-10-27,102498,3.1,True
E01564,S0026,Vedhika Bhagat,Sales Associate,2019-04-27,115143,2.7,True
E01565,S0108,Maanav Kalita,Security,2018-06-13,60521,3.9,True
E01566,S0118,Pranav Ram,Store Manager,2022-06-22,97328,4.2,True
E01567,S0007,Laban Shankar,Visual Merchandiser,2020-01-11,18164,3.9,True
E01568,S0075,Jagrati Madan,Security,2018-04-27,110559,3.4,False
E01569,S0092,Gautami Datta,Customer Service Rep,2021-12-14,47597,2.8,True
E01570,S0084,Darpan Mand,Warehouse Staff,2020-12-13,115743,4.4,True
E01571,S0141,Indrajit Shroff,Customer Service Rep,2022-07-02,113739,3.0,True
E01572,S0128,Omya Garg,Sales Associate,2021-09-29,61111,3.8,True
E01573,S0059,Thomas Merchant,Customer Service Rep,2021-06-06,28277,4.7,True
E01574,S0104,Onkar Karpe,Customer Service Rep,2023-07-30,98817,2.6,True
E01575,S0068,Nisha Vig,Warehouse Staff,2021-12-07,59171,4.4,False
E01576,S0041,Tarak Solanki,Cashier,2021-08-15,17087,2.3,True
E01577,S0130,Arya Atwal,Stock Associate,2019-12-30,67162,3.9,True
E01578,S0024,Yatin Kota,Sales Associate,2022-07-16,49520,2.4,True
E01579,S0091,Radha Kapadia,Security,2019-06-29,65494,2.3,False
E01580,S0076,Abdul Sahni,Sales Associate,2021-08-19,44468,3.3,True
E01581,S0141,Banjeet Singhal,Cashier,2021-01-26,18454,3.5,True
E01582,S0057,Pavani Wali,Visual Merchandiser,2020-07-14,72718,3.9,True
E01583,S0004,Varenya Chaudhari,Stock Associate,2020-09-25,17722,4.6,True
E01584,S0113,Warhi Khosla,Security,2020-02-27,69044,2.6,True
E01585,S0103,Advik Ray,Security,2020-12-07,107634,4.4,True
E01586,S0068,Kevin Parmer,Security,2022-02-25,62777,4.7,False
E01587,S0082,William Chana,Customer Service Rep,2018-11-12,105858,2.4,False
E01588,S0064,Varsha Mody,Cashier,2019-01-31,117789,5.0,True
E01589,S0138,Tripti Bajwa,Customer Service Rep,2019-03-06,94179,2.7,True
E01590,S0142,Ubika Devi,Visual Merchandiser,2023-03-21,50275,3.7,True
E01591,S0113,Qasim Prabhakar,Warehouse Staff,2022-11-22,23474,4.9,True
E01592,S0144,Aarav Bobal,Warehouse Staff,2018-08-24,60561,3.4,True
E01593,S0017,Gaurangi Wali,Customer Service Rep,2018-09-25,109223,2.8,True
E01594,S0008,Chaman Sandhu,Warehouse Staff,2022-10-31,107303,4.3,True
E01595,S0102,Sarthak Buch,Visual Merchandiser,2023-01-26,55609,3.6,True
E01596,S0085,Christopher Varma,Visual Merchandiser,2023-09-12,68364,2.4,True
E01597,S0081,Charan Choudhry,Store Manager,2018-08-05,108338,4.3,True
E01598,S0019,Jasmit Shroff,Sales Associate,2023-12-10,69225,4.2,True
E01599,S0064,Jasmit Peri,Cashier,2020-01-13,18864,3.9,True
E01600,S0031,Ekalinga Jayaraman,Customer Service Rep,2018-12-31,27341,4.8,True
E01601,S0100,Gaurika Khare,Security,2022-04-11,106280,3.4,True
E01602,S0047,Vanya Kadakia,Sales Associate,2021-06-28,61551,2.5,True
E01603,S0065,Ekani Pandit,Warehouse Staff,2019-01-07,39191,2.8,True
E01604,S0090,Yahvi Sampath,Sales Associate,2021-10-23,74208,4.3,True
E01605,S0006,Chatura Bhatnagar,Store Manager,2018-08-31,104484,3.1,True
E01606,S0136,Hemani Sethi,Store Manager,2018-01-20,57842,3.2,True
E01607,S0146,Yachana Vyas,Customer Service Rep,2018-10-12,37595,2.6,True
E01608,S0047,Upma Wali,Visual Merchandiser,2021-11-15,27709,4.6,False
E01609,S0096,Siya Pillai,Cashier,2022-12-11,107585,4.5,True
E01610,S0130,Raghav Shankar,Cashier,2022-12-29,18976,3.9,False
E01611,S0031,Faris Raman,Stock Associate,2021-04-08,29126,3.0,True
E01612,S0133,Bhavya Bose,Cashier,2019-02-13,80228,2.6,True
E01613,S0087,Nitesh Majumdar,Warehouse Staff,2022-05-12,117768,3.3,True
E01614,S0142,Manbir Taneja,Sales Associate,2021-10-17,47272,3.1,True
E01615,S0126,Samarth Verma,Visual Merchandiser,2022-07-14,20451,3.1,False
E01616,S0123,Chaaya Saha,Sales Associate,2023-10-31,26921,4.0,True
E01617,S0135,Urvi Palan,Security,2020-04-03,52035,3.0,True
E01618,S0051,Sachi Bail,Stock Associate,2022-10-13,67984,3.3,True
E01619,S0007,Ranbir Bhatnagar,Warehouse Staff,2019-03-04,57141,3.7,True
E01620,S0079,Vincent Venkatesh,Warehouse Staff,2021-03-22,116035,4.1,True
E01621,S0011,Nisha Oza,Visual Merchandiser,2019-01-01,55254,4.7,True
E01622,S0147,Vedika Wagle,Cashier,2021-07-08,111895,2.1,True
E01623,S0078,Tanvi Modi,Security,2020-02-11,61106,4.9,True
E01624,S0112,Damini Garg,Cashier,2023-09-15,63604,4.0,True
E01625,S0055,Utkarsh Sule,Sales Associate,2023-02-16,39340,4.7,True
E01626,S0019,Bhavya Batta,Visual Merchandiser,2023-07-22,42097,3.7,True
E01627,S0012,Ira Mane,Security,2020-04-23,105359,2.3,True
E01628,S0062,Ojas Dyal,Customer Service Rep,2019-12-27,66107,4.5,True
E01629,S0103,Qabil Gill,Store Manager,2019-10-01,33568,3.8,True
E01630,S0067,Neel Khanna,Security,2021-06-22,41853,4.8,True
E01631,S0070,Benjamin Nadig,Security,2018-02-11,69511,4.5,True
E01632,S0049,Ridhi Lad,Warehouse Staff,2020-11-04,93660,2.0,True
E01633,S0011,Qarin Jha,Warehouse Staff,2019-06-12,101895,4.1,True
E01634,S0030,Edhitha Padmanabhan,Sales Associate,2019-10-13,118702,3.5,True
E01635,S0084,Kashish Sen,Cashier,2020-11-16,104247,4.1,True
E01636,S0073,Charvi Dara,Stock Associate,2021-03-12,89725,2.8,True
E01637,S0102,Nidhi Tata,Visual Merchandiser,2018-12-21,87712,4.5,True
E01638,S0133,Tara Nagarajan,Store Manager,2023-04-05,77759,2.3,True
E01639,S0100,Aayush Tripathi,Cashier,2018-12-09,114947,4.1,True
E01640,S0112,Chakrika Som,Customer Service Rep,2022-11-30,111776,2.4,True
E01641,S0011,Manan Sathe,Visual Merchandiser,2020-05-11,110015,3.0,True
E01642,S0040,Isaiah Srinivas,Customer Service Rep,2020-10-24,38006,3.1,True
E01643,S0015,Liam Dada,Security,2022-04-06,35066,4.8,True
E01644,S0058,Aryan Ratti,Cashier,2020-03-07,59025,4.0,True
E01645,S0113,Sanaya Parikh,Sales Associate,2020-10-03,93860,3.6,True
E01646,S0037,Eta Bhakta,Customer Service Rep,2018-08-21,29596,4.1,True
E01647,S0137,Tristan Mall,Store Manager,2019-11-27,109906,4.8,True
E01648,S0037,Arin Chacko,Sales Associate,2020-08-15,15773,3.1,True
E01649,S0100,Gagan Vala,Sales Associate,2020-07-08,114899,3.9,True
E01650,S0019,Robert Swaminathan,Store Manager,2023-05-06,89906,3.9,True
E01651,S0100,Yasti Bhalla,Warehouse Staff,2020-08-31,104506,3.5,True
E01652,S0117,Mitali Divan,Warehouse Staff,2019-09-20,74535,3.6,True
E01653,S0037,Kala Raju,Stock Associate,2019-12-16,65915,5.0,False
E01654,S0095,Advik Mane,Store Manager,2022-11-04,54302,2.4,True
E01655,S0139,Indali Morar,Visual Merchandiser,2022-07-06,31387,4.5,True
E01656,S0104,Gagan Kale,Security,2022-09-08,75369,4.2,True
E01657,S0100,Ojasvi Savant,Warehouse Staff,2022-01-29,59276,3.0,True
E01658,S0136,Nihal Samra,Visual Merchandiser,2020-10-04,43437,4.1,True
E01659,S0094,Liam Chadha,Warehouse Staff,2022-07-31,64127,3.9,True
E01660,S0037,Sarthak Mitter,Warehouse Staff,2019-03-22,86149,4.0,True
E01661,S0106,Gautami Bhatti,Store Manager,2020-03-27,43465,3.0,False
E01662,S0099,Gaurang Ahuja,Security,2020-01-09,73062,2.1,True
E01663,S0146,Anjali Sachdeva,Cashier,2021-01-24,112776,4.0,True
E01664,S0103,Turvi Devan,Visual Merchandiser,2019-09-10,68908,2.9,True
E01665,S0034,Quincy Raj,Warehouse Staff,2021-07-19,95000,4.8,True
E01666,S0010,Vritti Basak,Sales Associate,2018-09-25,26239,2.1,False
E01667,S0014,Daksha Tak,Customer Service Rep,2019-01-04,56064,4.8,True
E01668,S0039,Udarsh Bala,Visual Merchandiser,2021-06-13,23653,3.1,False
E01669,S0150,Mitesh Lala,Warehouse Staff,2023-04-30,59383,4.1,True
E01670,S0026,Urmi Dash,Cashier,2019-09-15,36398,3.2,True
E01671,S0105,Omisha Gola,Cashier,2023-04-08,106732,4.9,True
E01672,S0064,Yash Balakrishnan,Sales Associate,2019-08-24,73314,2.3,True
E01673,S0098,Aradhana Tailor,Warehouse Staff,2022-04-03,77505,2.5,True
E01674,S0093,Janaki Srivastava,Warehouse Staff,2020-01-15,73632,4.7,False
E01675,S0146,Aarna Soni,Customer Service Rep,2021-10-23,26142,4.7,True
E01676,S0035,Kashvi Vala,Stock Associate,2022-06-01,34593,2.3,False
E01677,S0051,Aashi Gaba,Customer Service Rep,2021-04-12,108245,4.4,True
E01678,S0091,Madhav Nagarajan,Warehouse Staff,2018-03-07,96508,4.7,True
E01679,S0044,Krishna Parikh,Customer Service Rep,2020-11-01,40168,3.5,False
E01680,S0007,Chatresh Mahajan,Warehouse Staff,2021-07-28,36873,2.2,True
E01681,S0079,Oni Parekh,Stock Associate,2023-01-13,71747,3.0,True
E01682,S0118,Bimala Manne,Sales Associate,2021-09-25,87256,2.1,False
E01683,S0003,Yoshita Hari,Store Manager,2021-05-24,64895,2.6,True
E01684,S0100,Girindra Ganesh,Store Manager,2021-01-12,106338,3.1,True
E01685,S0132,Diya Mitra,Security,2022-07-26,107704,3.0,False
E01686,S0067,Janani Char,Visual Merchandiser,2023-06-26,51915,2.8,False
E01687,S0022,Maanas Arya,Customer Service Rep,2023-09-16,29879,2.1,True
E01688,S0028,Zarna Manda,Visual Merchandiser,2018-11-01,38213,3.1,True
E01689,S0061,Vedhika Sabharwal,Sales Associate,2018-11-05,16264,4.2,True
E01690,S0088,Nicholas Chaudry,Sales Associate,2019-10-02,91382,3.9,False
E01691,S0118,Mohammed Thakur,Customer Service Rep,2019-03-10,95290,2.4,True
E01692,S0052,Raghav Vora,Sales Associate,2020-01-31,27019,4.2,True
E01693,S0111,Omisha Sharma,Visual Merchandiser,2020-05-11,21553,4.2,True
E01694,S0136,Jackson Deep,Visual Merchandiser,2023-05-04,40860,4.1,True
E01695,S0048,Varsha Pall,Warehouse Staff,2021-03-25,110887,4.0,False
E01696,S0016,Janani Dewan,Warehouse Staff,2020-01-28,81530,2.0,True
E01697,S0051,Hema Gera,Stock Associate,2019-08-13,86040,3.7,True
E01698,S0032,Ayush Dani,Sales Associate,2020-02-10,39516,4.5,True
E01699,S0059,Kabir Dhar,Cashier,2022-06-05,98269,4.5,True
E01700,S0106,Damyanti Dass,Stock Associate,2020-06-12,70905,2.8,True
E01701,S0062,Kalpit Brar,Store Manager,2020-10-27,51890,4.3,True
E01702,S0017,Isaac Brahmbhatt,Warehouse Staff,2021-11-10,111064,2.2,True
E01703,S0111,Veda Sankar,Sales Associate,2023-01-01,16572,4.9,True
E01704,S0082,Ronith Chokshi,Customer Service Rep,2018-09-27,89606,2.8,True
E01705,S0116,Yochana Bhargava,Customer Service Rep,2023-05-22,63554,3.5,True
E01706,S0081,Jagat Kulkarni,Visual Merchandiser,2020-07-23,91969,2.5,True
E01707,S0105,Dominic Mitra,Warehouse Staff,2023-03-06,57515,4.8,True
E01708,S0104,Gopal Dasgupta,Warehouse Staff,2023-03-18,74267,2.5,True
E01709,S0099,Ryan Goyal,Security,2018-04-11,33275,4.4,True
E01710,S0039,Ayush Chana,Security,2022-02-06,16828,3.3,True
E01711,S0045,Arunima Pall,Cashier,2020-01-24,43441,2.3,True
E01712,S0039,Naveen Tella,Stock Associate,2021-10-13,40920,2.1,True
E01713,S0078,Yashasvi Bir,Stock Associate,2020-07-21,39896,3.5,True
E01714,S0111,Akshay Wadhwa,Security,2019-10-17,78876,4.9,True
E01715,S0028,Rehaan Manda,Sales Associate,2021-08-17,107539,3.4,True
E01716,S0061,Aayush Chaudhary,Warehouse Staff,2020-06-05,69571,3.5,False
E01717,S0041,Yamini Soman,Customer Service Rep,2021-06-26,104660,3.9,True
E01718,S0034,Qasim Sarraf,Stock Associate,2021-10-29,109995,3.1,True
E01719,S0033,Pratyush Pant,Customer Service Rep,2023-04-24,23273,2.1,True
E01720,S0064,Panini Kala,Visual Merchandiser,2021-08-29,105214,2.7,False
E01721,S0081,Nikita Chowdhury,Warehouse Staff,2021-02-23,87744,3.0,True
E01722,S0050,Jatin Shukla,Cashier,2021-08-11,117445,3.9,False
E01723,S0059,Zinal Deshpande,Visual Merchandiser,2020-10-17,79040,3.7,False
E01724,S0081,Jalsa Mani,Sales Associate,2022-04-23,113329,2.4,True
E01725,S0136,Fitan Narang,Warehouse Staff,2023-03-11,93983,4.7,False
E01726,S0069,Jack Rajan,Sales Associate,2023-01-16,66062,4.3,True
E01727,S0071,Tanmayi Muni,Cashier,2022-01-30,116942,2.2,True
E01728,S0001,Upkaar Reddy,Customer Service Rep,2021-12-29,96350,3.4,True
E01729,S0070,Priya Gulati,Customer Service Rep,2023-06-09,56178,3.8,True
E01730,S0049,Vamakshi Pillai,Sales Associate,2021-04-25,111130,2.2,False
E01731,S0135,Agastya Swamy,Stock Associate,2020-10-13,118639,3.1,True
E01732,S0003,Meghana Sarma,Stock Associate,2020-12-05,41770,2.4,True
E01733,S0108,Jagdish Dhar,Sales Associate,2022-02-18,75940,4.3,False
E01734,S0115,Nandini Chaudry,Security,2019-10-05,92836,3.3,True
E01735,S0071,Dhruv Patla,Warehouse Staff,2021-02-04,40923,4.1,True
E01736,S0042,Hamsini Iyer,Cashier,2021-08-15,17222,2.4,False
E01737,S0142,Jason Kaul,Warehouse Staff,2022-02-19,33579,2.9,True
E01738,S0141,Xalak Mallick,Store Manager,2022-11-14,99715,3.0,True
E01739,S0009,Mugdha Parekh,Stock Associate,2021-08-20,89136,4.3,True
