customer_id,name,age,gender,city,region,income_bracket,segment,shopping_frequency,preferred_channel,preferred_category,loyalty_tier,registration_date,is_active,email,phone,app_installed,email_opt_in,sms_opt_in,recency_days,frequency,monetary,avg_order_val,first_purchase,last_purchase,recency_score,frequency_score,monetary_score,rfm_score,customer_lifetime_days,total_browses,avg_dwell_secs,cart_adds,browse_to_buy,wishlist_count,wishlist_bought,cart_count,cart_abandoned,review_count,avg_rating_given,gender_enc,income_bracket_enc,segment_enc,preferred_category_enc,loyalty_tier_enc
C00073,Eta Rajagopal,32,Male,Vadodara,West,20-50L,Luxury Shopper,1.9,Email,Outerwear,Bronze,2020-09-29,True,anshmane@example.org,9074260880,True,False,False,84,33,824365.11,24980.76090909091,2022-01-31,2024-10-09,1.0,4.0,5.0,10.0,982,86,132.53488372093022,11,0.11627906976744186,6,4,13,2,11.0,4.636363636363637,1,2,6,7,0
C00074,Amol Boase,25,Female,Chandigarh,North,<2L,Student,7.3,In-App,Footwear,Bronze,2019-01-17,True,zchandran@example.com,4455618579,False,True,False,22,30,76833.23,2561.1076666666663,2022-01-27,2024-12-10,3.0,3.0,2.0,8.0,1048,99,121.43434343434343,15,0.13131313131313133,11,4,11,3,9.0,3.7777777777777777,0,4,8,5,0
C00075,Maya Misra,38,Female,Bhopal,Central,<2L,Budget Shopper,2.0,Push Notification,Activewear,Silver,2022-12-17,True,ptak@example.org,9103002156,True,True,False,51,23,43374.04,1885.8278260869565,2022-06-04,2024-11-11,2.0,1.0,1.0,4.0,891,98,129.05102040816325,20,0.1326530612244898,9,4,12,2,9.0,4.111111111111111,0,4,1,1,3
C00076,Onkar Chakrabarti,54,Female,Nagpur,Central,2-5L,Frequent Buyer,14.8,Email,Activewear,Bronze,2022-10-25,True,jyotiyogi@example.org,401041459,True,True,False,127,27,103165.90000000001,3820.9592592592594,2022-01-13,2024-08-27,1.0,2.0,2.0,5.0,957,71,128.30985915492957,11,0.1267605633802817,12,5,11,4,8.0,3.875,0,1,4,1,0
C00077,Anamika Garde,22,Male,Nagpur,Central,2-5L,Brand Loyalist,2.9,In-App,Ethnic Wear,Platinum,2018-03-28,True,trivenidar@example.org,2967188397,True,True,True,13,21,94777.83,4513.2300000000005,2022-01-03,2024-12-19,4.0,1.0,2.0,7.0,1081,94,139.69148936170214,23,0.0851063829787234,9,4,12,5,7.0,4.857142857142857,1,1,0,4,2
C00078,Avni Nagy,39,Male,Ahmedabad,West,5-10L,Working Professional,9.4,WhatsApp,Ethnic Wear,Gold,2023-02-27,True,fkara@example.com,1583311703,True,True,False,75,37,245323.69,6630.37,2022-01-04,2024-10-18,1.0,5.0,5.0,11.0,1018,108,133.0,28,0.09259259259259259,11,5,11,4,8.0,3.75,1,3,9,4,1
C00079,Tarak Sidhu,63,Female,Surat,West,<2L,Budget Shopper,4.8,In-App,Outerwear,Gold,2019-04-28,True,fguha@example.org,3988547281,True,False,True,10,32,152376.55,4761.7671875,2022-01-13,2024-12-22,4.0,4.0,4.0,12.0,1074,100,115.88,13,0.09,10,6,7,1,11.0,3.909090909090909,0,4,1,7,1
C00080,Theodore Patla,45,Male,Delhi,North,<2L,Budget Shopper,3.4,WhatsApp,Activewear,Silver,2018-10-05,True,nsethi@example.net,916314624912,True,True,True,29,13,33694.32,2591.8707692307694,2022-01-29,2024-12-03,3.0,1.0,1.0,5.0,1039,97,99.83505154639175,21,0.09278350515463918,7,2,12,2,4.0,3.5,1,4,1,1,3
C00081,Hredhaan Choudhary,34,Male,Bengaluru,South,2-5L,Budget Shopper,2.9,In-App,Ethnic Wear,Bronze,2018-10-29,True,amolsharma@example.org,787541815,False,True,True,111,40,107898.23,2697.45575,2022-01-26,2024-09-12,1.0,5.0,3.0,9.0,960,91,122.43956043956044,20,0.21978021978021978,11,0,9,1,14.0,3.9285714285714284,1,1,1,4,0
C00082,Simon Dora,49,Male,Jaipur,North,>50L,Brand Loyalist,5.6,In-App,Activewear,Silver,2019-01-06,False,bthakkar@example.net,745106634,True,False,False,24,34,170581.43,5017.100882352941,2022-01-04,2024-12-08,3.0,4.0,4.0,11.0,1069,110,104.61818181818182,22,0.12727272727272726,7,2,4,3,8.0,3.75,1,5,0,1,3
C00083,Neha Goda,40,Female,Kochi,South,<2L,Family Shopper,10.2,Push Notification,Footwear,Bronze,2018-09-12,True,wakeeta86@example.org,313100943,True,True,False,6,35,159172.41,4547.783142857143,2022-04-01,2024-12-26,5.0,4.0,4.0,13.0,1000,92,124.70652173913044,9,0.10869565217391304,5,1,7,2,9.0,3.4444444444444446,0,4,2,5,0
C00084,Harrison Majumdar,19,Female,Chennai,South,<2L,Student,11.0,In-App,Innerwear,Gold,2019-11-23,True,nidhiramanathan@example.com,913473235494,True,False,False,25,34,60147.60999999999,1769.0473529411763,2022-02-26,2024-12-07,3.0,4.0,1.0,8.0,1015,91,132.03296703296704,14,0.10989010989010989,1,0,5,1,9.0,4.0,0,4,8,6,1
C00085,Girindra Goyal,22,Male,Vadodara,West,<2L,Student,3.6,In-App,Ethnic Wear,Silver,2021-05-12,False,smody@example.org,915122572076,False,True,True,25,30,61769.44,2058.9813333333336,2022-01-14,2024-12-07,3.0,3.0,1.0,7.0,1058,103,103.50485436893204,25,0.1262135922330097,11,3,7,1,7.0,4.0,1,4,8,4,3
C00086,Ansh Goel,33,Female,Bhopal,Central,20-50L,Brand Loyalist,8.2,WhatsApp,Tops,Silver,2018-03-26,True,faraj20@example.net,7907371009,True,False,True,191,29,127894.37,4410.150689655172,2022-01-03,2024-06-24,1.0,2.0,3.0,6.0,903,89,123.51685393258427,15,0.0898876404494382,8,2,15,8,16.0,3.6875,0,2,0,8,3
C00087,Vedant Vohra,32,Other,Kochi,South,<2L,Brand Loyalist,2.0,Email,Footwear,Silver,2019-04-06,True,mananchandra@example.org,5775847457,True,True,True,5,24,131298.75,5470.78125,2022-01-20,2024-12-27,5.0,1.0,3.0,9.0,1072,93,107.04301075268818,11,0.10752688172043011,13,4,9,4,9.0,3.888888888888889,2,4,0,5,3
C00088,Ira Mitra,44,Female,Bengaluru,South,2-5L,Budget Shopper,5.3,In-App,Outerwear,Bronze,2021-10-11,True,zarna97@example.org,8026325703,True,True,True,33,25,160924.27,6436.970799999999,2022-01-05,2024-11-29,3.0,1.0,4.0,8.0,1059,83,103.03614457831326,11,0.0963855421686747,11,5,9,3,6.0,4.5,0,1,1,7,0
C00089,Jagvi Jhaveri,50,Female,Kolkata,East,<2L,Budget Shopper,3.6,In-App,Footwear,Gold,2021-08-26,True,harikrishna@example.net,914878245569,False,False,True,30,24,63268.56,2636.19,2022-01-02,2024-12-02,3.0,1.0,1.0,5.0,1065,90,94.41111111111111,16,0.18888888888888888,9,6,13,7,9.0,3.5555555555555554,0,4,1,5,1
C00090,Anya More,28,Female,Patna,East,10-20L,Working Professional,9.9,SMS,Tops,Bronze,2022-05-03,True,benjaminvenkatesh@example.net,9167954107,True,True,False,67,28,146286.21,5224.5075,2022-01-31,2024-10-26,1.0,2.0,3.0,6.0,999,84,115.88095238095238,15,0.14285714285714285,8,2,9,4,13.0,3.4615384615384617,0,0,9,8,0
C00091,Unnati Doctor,40,Male,Hyderabad,South,>50L,Frequent Buyer,14.2,In-App,Ethnic Wear,Gold,2018-04-28,True,nicholas47@example.com,914070349107,True,True,True,16,29,88849.31999999999,3063.7696551724134,2022-03-16,2024-12-16,4.0,2.0,2.0,8.0,1006,97,125.54639175257732,13,0.14432989690721648,13,2,14,4,8.0,3.0,1,5,4,4,1
C00092,Abdul Sani,40,Female,Chandigarh,North,>50L,Luxury Shopper,3.9,SMS,Footwear,Gold,2022-06-07,True,aadi04@example.org,4882142369,True,False,True,79,28,339692.52,12131.875714285716,2022-04-17,2024-10-14,1.0,2.0,5.0,8.0,911,84,115.98809523809524,17,0.09523809523809523,10,4,11,2,9.0,4.111111111111111,0,5,6,5,1
C00093,Bina Kanda,61,Female,Ludhiana,North,2-5L,Budget Shopper,4.8,In-App,Tops,Silver,2023-08-10,True,solankiisha@example.org,6661449429,True,True,False,6,26,58902.49,2265.4803846153845,2022-03-17,2024-12-26,5.0,2.0,1.0,8.0,1015,96,120.80208333333333,25,0.11458333333333333,8,2,7,1,8.0,3.875,0,1,1,8,3
C00094,Ekantika Dewan,22,Female,Patna,East,<2L,Student,7.5,Push Notification,Outerwear,Gold,2022-04-24,True,zashildeshmukh@example.com,3441497826,True,True,False,16,33,147484.57,4469.229393939394,2022-02-13,2024-12-16,4.0,4.0,4.0,12.0,1037,74,127.10810810810811,12,0.12162162162162163,8,5,6,3,12.0,4.666666666666667,0,4,8,7,1
C00095,Gopal Devi,27,Male,Chennai,South,20-50L,Impulse Buyer,9.9,Email,Bottoms,Platinum,2023-09-17,True,gmunshi@example.net,5756766708,True,True,False,165,26,99054.02,3809.77,2022-01-06,2024-07-20,1.0,2.0,2.0,5.0,926,85,116.30588235294118,18,0.08235294117647059,8,3,13,7,4.0,3.5,1,2,5,2,2
C00096,Oviya Chakrabarti,23,Female,Kochi,South,<2L,Student,11.5,SMS,Tops,Bronze,2023-11-17,True,chasmumkibe@example.net,5298940626,False,True,True,150,24,43893.8,1828.9083333333335,2022-04-24,2024-08-04,1.0,1.0,1.0,3.0,833,77,121.84415584415585,16,0.14285714285714285,10,3,6,4,6.0,3.0,0,4,8,8,0
C00097,Turvi Vasa,39,Female,Surat,West,10-20L,Working Professional,5.3,Email,Ethnic Wear,Bronze,2022-02-25,True,fbhagat@example.org,1591497501,False,True,False,96,29,116840.03,4028.966551724138,2022-01-30,2024-09-27,1.0,2.0,3.0,6.0,971,102,93.80392156862744,18,0.14705882352941177,9,3,8,4,11.0,4.2727272727272725,0,0,9,4,0
C00098,Samarth Varty,32,Female,Pune,West,10-20L,Impulse Buyer,6.2,In-App,Innerwear,Bronze,2023-05-25,True,warhideshpande@example.org,2440793110,True,True,True,13,41,71380.03,1740.9763414634147,2022-02-08,2024-12-19,4.0,5.0,2.0,11.0,1045,76,101.05263157894737,22,0.14473684210526316,11,4,6,1,15.0,3.933333333333333,0,0,5,6,0
C00099,Jai Venkatesh,37,Male,Ahmedabad,West,5-10L,Fashion Enthusiast,11.0,Push Notification,Dresses,Bronze,2020-04-15,True,kotasamarth@example.org,876014672,False,True,True,10,31,227850.62,7350.0199999999995,2022-03-23,2024-12-22,4.0,3.0,5.0,12.0,1005,78,125.38461538461539,9,0.16666666666666666,18,9,13,1,12.0,3.8333333333333335,1,3,3,3,0
C00100,Abha Sarna,34,Female,Delhi,North,<2L,Budget Shopper,4.0,Push Notification,Outerwear,Bronze,2023-10-19,True,sankaranmadhav@example.net,912232883774,False,True,True,16,39,169421.41,4344.138717948718,2022-02-14,2024-12-16,4.0,5.0,4.0,13.0,1036,113,107.53982300884955,26,0.12389380530973451,11,3,12,2,15.0,3.7333333333333334,0,4,1,7,0
C00101,Harish Tailor,20,Male,Surat,West,<2L,Student,8.9,In-App,Footwear,Silver,2019-10-10,True,anvi66@example.net,917662047196,False,True,False,26,36,99706.18000000001,2769.6161111111114,2022-02-09,2024-12-06,3.0,5.0,2.0,10.0,1031,107,114.72897196261682,21,0.14953271028037382,6,1,13,5,14.0,3.642857142857143,1,4,8,5,3
C00102,Chavvi Bandi,34,Male,Bhopal,Central,<2L,Budget Shopper,2.4,Push Notification,Dresses,Silver,2022-08-05,True,wbasak@example.org,7402588358,False,True,False,1,42,135661.18,3230.028095238095,2022-01-24,2024-12-31,5.0,5.0,3.0,13.0,1072,87,126.66666666666667,26,0.08045977011494253,4,2,10,2,13.0,4.076923076923077,1,4,1,3,3
C00103,Yochana Bhatnagar,38,Male,Indore,Central,20-50L,Family Shopper,8.6,In-App,Innerwear,Bronze,2021-04-03,True,maxpandey@example.net,9572446176,True,True,True,16,34,55694.24,1638.0658823529411,2022-01-01,2024-12-16,4.0,4.0,1.0,9.0,1080,98,141.31632653061226,18,0.20408163265306123,15,3,15,9,11.0,3.909090909090909,1,2,2,6,0
C00104,Pranit Tripathi,39,Male,Bengaluru,South,2-5L,Budget Shopper,2.6,Email,Tops,Bronze,2023-07-01,True,kai59@example.net,9961002311,True,True,False,3,20,49363.07,2468.1535,2022-02-05,2024-12-29,5.0,1.0,1.0,7.0,1058,100,110.18,15,0.1,12,1,11,6,7.0,4.0,1,1,1,8,0
C00105,Vamakshi Naik,39,Male,Patna,East,<2L,Family Shopper,6.9,Email,Ethnic Wear,Silver,2020-05-12,True,warjascheema@example.org,6610941017,False,True,True,18,26,101169.15,3891.1211538461534,2022-03-04,2024-12-14,4.0,2.0,2.0,8.0,1016,85,121.69411764705882,10,0.11764705882352941,6,1,9,6,8.0,4.25,1,4,2,4,3
C00106,Ayushman Ghosh,29,Female,Delhi,North,5-10L,Fashion Enthusiast,2.9,SMS,Dresses,Bronze,2021-04-25,True,hritik76@example.org,9833477433,False,True,True,21,29,287703.15,9920.79827586207,2022-01-08,2024-12-11,3.0,2.0,5.0,10.0,1068,111,108.990990990991,18,0.16216216216216217,11,2,11,5,12.0,4.25,0,3,3,3,0
C00107,Radha Wadhwa,20,Female,Nagpur,Central,20-50L,Frequent Buyer,11.0,Push Notification,Innerwear,Bronze,2021-12-12,True,gabrielbajwa@example.net,1302056981,True,True,True,40,29,42647.71,1470.6106896551723,2022-01-15,2024-11-22,2.0,2.0,1.0,5.0,1042,105,123.5904761904762,11,0.13333333333333333,10,3,5,1,13.0,4.230769230769231,0,2,4,6,0
C00108,Qasim Wable,18,Male,Kolkata,East,2-5L,Budget Shopper,2.8,SMS,Innerwear,Bronze,2019-04-29,True,ngupta@example.net,8559821766,True,False,False,3,30,22634.4,754.48,2022-01-17,2024-12-29,5.0,3.0,1.0,9.0,1077,87,107.45977011494253,6,0.13793103448275862,11,4,12,3,14.0,3.7142857142857144,1,1,1,6,0
C00109,Farhan Datta,45,Female,Indore,Central,20-50L,Family Shopper,6.3,Email,Dresses,Silver,2023-12-19,True,harrison17@example.org,919850344651,True,True,False,32,25,171041.75,6841.67,2022-01-07,2024-11-30,3.0,1.0,4.0,8.0,1058,80,143.4,16,0.1125,2,1,6,1,7.0,3.7142857142857144,0,2,2,3,3
C00110,Bhavna Borde,39,Male,Pune,West,>50L,Impulse Buyer,5.4,Push Notification,Outerwear,Gold,2021-04-28,True,zarnatella@example.com,9081974005,True,True,True,1,30,217812.15,7260.405,2022-01-23,2024-12-31,5.0,3.0,4.0,12.0,1073,91,116.52747252747253,20,0.12087912087912088,6,2,14,4,10.0,4.2,1,5,5,7,1
C00111,Advika Iyer,50,Male,Bhopal,Central,20-50L,Family Shopper,3.5,Email,Ethnic Wear,Bronze,2018-10-16,True,daniel23@example.net,5037199051,True,True,True,10,33,118565.58,3592.8963636363637,2022-03-08,2024-12-22,4.0,4.0,3.0,11.0,1020,81,101.39506172839506,14,0.16049382716049382,13,5,10,3,10.0,3.9,1,2,2,4,0
C00112,Faris Srinivas,34,Female,Ahmedabad,West,>50L,Family Shopper,6.0,Email,Innerwear,Silver,2018-09-16,True,anikabarman@example.org,917835674300,True,True,False,15,31,107499.03,3467.7106451612904,2022-05-29,2024-12-17,4.0,3.0,3.0,10.0,933,82,108.48780487804878,22,0.13414634146341464,12,5,12,3,10.0,4.5,0,5,2,6,3
C00113,Rohan Warrior,58,Female,Kochi,South,<2L,Budget Shopper,4.0,WhatsApp,Dresses,Gold,2019-08-20,True,jbadami@example.com,916626682171,True,True,False,11,27,127488.47,4721.795185185185,2022-02-12,2024-12-21,4.0,2.0,3.0,9.0,1043,93,112.56989247311827,18,0.16129032258064516,11,1,8,1,12.0,3.8333333333333335,0,4,1,3,1
C00114,Indira Hari,56,Male,Chennai,South,2-5L,Budget Shopper,4.3,In-App,Ethnic Wear,Gold,2023-03-12,True,rajeshri03@example.org,919036890030,True,True,False,10,25,48640.6,1945.624,2022-01-21,2024-12-22,4.0,1.0,1.0,6.0,1066,79,130.49367088607596,11,0.10126582278481013,14,6,7,2,8.0,3.75,1,1,1,4,1
C00115,Dakshesh Date,19,Male,Nagpur,Central,5-10L,Fashion Enthusiast,8.1,SMS,Tops,Bronze,2021-11-27,True,sgole@example.org,5934296711,False,True,True,23,31,169211.75,5458.443548387097,2022-01-19,2024-12-09,3.0,3.0,4.0,10.0,1055,99,140.31313131313132,17,0.13131313131313133,8,1,12,4,9.0,4.222222222222222,1,3,3,8,0
C00116,Zashil Jha,26,Male,Kochi,South,10-20L,Working Professional,7.1,SMS,Accessories,Silver,2018-06-25,True,oparikh@example.com,4584384588,False,True,False,15,34,328343.93,9657.174411764705,2022-03-25,2024-12-17,4.0,4.0,5.0,13.0,998,86,120.19767441860465,16,0.11627906976744186,7,0,8,4,11.0,4.090909090909091,1,0,9,0,3
C00117,Chatura Pal,42,Male,Delhi,North,<2L,Budget Shopper,5.0,Email,Innerwear,Bronze,2023-08-03,True,rsunder@example.org,912834831520,True,True,True,6,29,22533.26,777.0089655172413,2022-01-26,2024-12-26,5.0,2.0,1.0,8.0,1065,94,112.38297872340425,21,0.10638297872340426,7,1,4,1,10.0,4.4,1,4,1,6,0
C00118,Ria Setty,35,Female,Surat,West,2-5L,Fashion Enthusiast,9.9,WhatsApp,Footwear,Silver,2021-07-22,True,bailwishi@example.org,4964104967,True,False,False,48,27,188875.02,6995.371111111111,2022-02-24,2024-11-14,2.0,2.0,4.0,8.0,994,90,89.25555555555556,16,0.15555555555555556,6,3,5,3,12.0,3.75,0,1,3,5,3
C00119,Lavanya Rajagopalan,37,Male,Patna,East,5-10L,Working Professional,7.8,WhatsApp,Dresses,Silver,2023-05-11,True,obasu@example.org,2680408509,True,True,False,23,30,312011.03,10400.367666666667,2022-02-19,2024-12-09,3.0,3.0,5.0,11.0,1024,94,133.40425531914894,18,0.09574468085106383,7,2,9,0,9.0,4.111111111111111,1,3,9,3,3
C00120,Adweta Kalita,42,Female,Bhopal,Central,<2L,Budget Shopper,4.9,In-App,Accessories,Bronze,2021-11-27,True,omradha@example.com,186487699,False,True,False,9,27,73028.78,2704.7696296296294,2022-01-28,2024-12-23,5.0,2.0,2.0,9.0,1060,72,125.36111111111111,14,0.125,8,1,6,1,10.0,4.0,0,4,1,0,0
C00121,Nicholas Raj,18,Female,Kolkata,East,10-20L,Fashion Enthusiast,7.5,Push Notification,Tops,Gold,2022-07-10,True,ikhanna@example.org,4138459609,False,True,False,26,31,138633.96,4472.063225806452,2022-01-06,2024-12-06,3.0,3.0,3.0,9.0,1065,73,116.53424657534246,18,0.136986301369863,10,4,6,1,14.0,4.357142857142857,0,0,3,8,1
C00122,Janaki Luthra,21,Female,Mumbai,West,<2L,Student,3.6,In-App,Activewear,Gold,2023-06-17,True,advik14@example.net,5427707070,True,True,False,85,35,68201.88,1948.625142857143,2022-01-22,2024-10-08,1.0,4.0,2.0,7.0,990,111,102.11711711711712,24,0.12612612612612611,9,3,17,8,9.0,4.222222222222222,0,4,8,1,1
C00123,Varsha Kamdar,35,Female,Chennai,South,<2L,Budget Shopper,5.8,WhatsApp,Dresses,Silver,2020-10-02,True,lbhardwaj@example.org,9851724447,True,True,True,21,22,72263.53,3284.7059090909092,2022-02-03,2024-12-11,3.0,1.0,2.0,6.0,1042,104,123.67307692307692,17,0.17307692307692307,11,5,14,5,4.0,3.75,0,4,1,3,3
C00124,Utkarsh Ghosh,64,Male,Kolkata,East,>50L,Fashion Enthusiast,4.3,WhatsApp,Accessories,Silver,2021-07-28,True,chandrankaul@example.org,287950830,True,False,False,58,35,193409.17,5525.976285714286,2022-01-10,2024-11-04,2.0,4.0,4.0,10.0,1029,85,116.92941176470588,18,0.10588235294117647,6,0,9,3,16.0,4.0625,1,5,3,0,3
C00125,Aarini Babu,37,Female,Kochi,South,10-20L,Working Professional,10.4,WhatsApp,Accessories,Bronze,2018-04-24,False,chaitanya93@example.com,911871813359,True,True,True,10,42,267590.1,6371.192857142856,2022-01-07,2024-12-22,4.0,5.0,5.0,14.0,1080,80,132.6125,17,0.1,9,5,21,10,10.0,4.2,0,0,9,0,0
C00126,Ojasvi Bora,18,Female,Kochi,South,<2L,Student,6.8,Email,Bottoms,Silver,2022-07-26,True,jmandal@example.org,9556574902,True,True,False,31,32,74135.06999999999,2316.7209374999998,2022-01-30,2024-12-01,3.0,4.0,2.0,9.0,1036,86,117.81395348837209,14,0.09302325581395349,7,2,13,3,14.0,4.357142857142857,0,4,8,2,3
C00127,Chaitanya Mannan,40,Male,Hyderabad,South,20-50L,Impulse Buyer,9.6,Push Notification,Innerwear,Gold,2023-03-10,True,atharvcherian@example.net,915889536902,True,False,True,44,29,50469.3,1740.3206896551726,2022-02-04,2024-11-18,2.0,2.0,1.0,5.0,1018,85,137.8,11,0.058823529411764705,13,4,9,3,10.0,4.0,1,2,5,6,1
C00128,Farhan Brahmbhatt,63,Female,Surat,West,5-10L,Brand Loyalist,5.1,Email,Activewear,Gold,2019-12-28,True,yahvisahota@example.net,1809788754,True,True,False,38,31,181014.36,5839.172903225806,2022-01-19,2024-11-24,2.0,3.0,4.0,9.0,1040,99,153.86868686868686,19,0.13131313131313133,13,6,8,1,10.0,4.1,0,3,0,1,1
C00129,Chaaya Kohli,54,Female,Mumbai,West,>50L,Frequent Buyer,10.1,Email,Innerwear,Bronze,2021-04-04,True,xavier53@example.com,1376515881,True,True,True,42,27,56389.78,2088.5103703703703,2022-02-12,2024-11-20,2.0,2.0,1.0,5.0,1012,87,119.54022988505747,10,0.16091954022988506,13,4,22,9,12.0,3.9166666666666665,0,5,4,6,0
C00130,Veda Karpe,50,Female,Bhopal,Central,20-50L,Impulse Buyer,9.3,SMS,Dresses,Bronze,2022-10-15,True,osahota@example.net,918369294455,True,True,True,125,26,155317.74,5973.75923076923,2022-01-08,2024-08-29,1.0,2.0,4.0,7.0,964,94,110.61702127659575,13,0.05319148936170213,4,1,10,1,9.0,3.888888888888889,0,2,5,3,0
C00131,Finn Rege,59,Male,Chandigarh,North,20-50L,Brand Loyalist,9.3,Push Notification,Footwear,Silver,2023-01-23,True,jtiwari@example.net,3270216487,False,True,False,2,24,111797.8,4658.241666666667,2022-05-22,2024-12-30,5.0,1.0,3.0,9.0,953,85,126.96470588235294,14,0.1411764705882353,8,4,7,3,12.0,4.0,1,2,0,5,3
C00132,Jonathan Bandi,31,Female,Chennai,South,10-20L,Working Professional,5.3,Email,Footwear,Bronze,2023-09-02,True,sbajwa@example.org,912886652683,True,True,True,48,34,258306.4,7597.247058823529,2022-01-30,2024-11-14,2.0,4.0,5.0,11.0,1019,104,117.25961538461539,18,0.08653846153846154,2,0,14,4,5.0,4.0,0,0,9,5,0
C00133,Jagat Nayar,55,Female,Indore,Central,20-50L,Brand Loyalist,11.4,SMS,Bottoms,Gold,2021-09-11,False,hritik01@example.net,7676472298,False,False,False,19,26,143299.17,5511.506538461539,2022-02-03,2024-12-13,4.0,2.0,3.0,9.0,1044,90,118.31111111111112,24,0.17777777777777778,11,3,8,5,9.0,4.444444444444445,0,2,0,2,1
C00134,Max Amble,47,Female,Hyderabad,South,<2L,Budget Shopper,2.3,Email,Bottoms,Bronze,2023-04-21,True,sudiksha65@example.com,918941347509,True,True,True,11,31,51788.99,1670.6125806451612,2022-01-09,2024-12-21,4.0,3.0,1.0,8.0,1077,81,117.35802469135803,18,0.09876543209876543,14,6,10,1,13.0,3.6923076923076925,0,4,1,2,0
C00135,Bhavika Naidu,47,Male,Vadodara,West,2-5L,Budget Shopper,4.6,SMS,Activewear,Gold,2022-03-19,False,wnagar@example.org,910368499515,True,True,True,55,24,53342.659999999996,2222.610833333333,2022-01-18,2024-11-07,2.0,1.0,1.0,4.0,1024,100,123.2,23,0.1,8,4,3,1,9.0,3.3333333333333335,1,1,1,1,1
C00136,Noah Dani,65,Male,Bengaluru,South,5-10L,Impulse Buyer,2.6,Email,Activewear,Silver,2022-08-25,True,anusha77@example.org,914491342138,False,True,True,37,29,103059.85,3553.787931034483,2022-02-17,2024-11-25,2.0,2.0,2.0,6.0,1012,87,106.03448275862068,11,0.10344827586206896,7,2,11,2,8.0,4.0,1,3,5,1,3
C00137,Ayaan Baral,20,Male,Hyderabad,South,5-10L,Impulse Buyer,9.1,WhatsApp,Footwear,Bronze,2020-12-25,True,abeersuresh@example.org,3496782741,True,True,True,79,24,85862.49,3577.60375,2022-01-06,2024-10-14,1.0,1.0,2.0,4.0,1012,77,87.63636363636364,13,0.1038961038961039,12,3,10,1,13.0,4.153846153846154,1,3,5,5,0
C00138,Sai Sankaran,29,Female,Indore,Central,20-50L,Frequent Buyer,14.1,SMS,Outerwear,Bronze,2022-04-01,True,flall@example.org,1513152854,False,True,True,22,24,216600.32,9025.013333333334,2022-02-08,2024-12-10,3.0,1.0,4.0,8.0,1036,92,120.06521739130434,15,0.10869565217391304,10,3,5,3,6.0,3.3333333333333335,0,2,4,7,0
C00139,Yochana Borah,34,Male,Vadodara,West,20-50L,Frequent Buyer,12.3,SMS,Innerwear,Gold,2018-04-25,False,balvan61@example.net,5380032963,True,True,True,27,36,112666.11,3129.6141666666667,2022-03-26,2024-12-05,3.0,5.0,3.0,11.0,985,91,102.23076923076923,21,0.12087912087912088,10,4,8,3,12.0,3.75,1,2,4,6,1
C00140,Alka Singhal,22,Male,Hyderabad,South,20-50L,Brand Loyalist,7.5,Push Notification,Accessories,Bronze,2019-04-07,True,vedhikagrover@example.net,4231830617,True,True,True,30,28,157469.49,5623.910357142857,2022-01-06,2024-12-02,3.0,2.0,4.0,9.0,1061,82,135.7560975609756,20,0.12195121951219512,9,3,10,3,7.0,4.285714285714286,1,2,0,0,0
C00141,Pranav Barad,23,Female,Agra,North,>50L,Frequent Buyer,11.7,WhatsApp,Ethnic Wear,Bronze,2019-12-11,True,nlall@example.com,9357824347,True,True,False,11,30,104605.49,3486.849666666667,2022-03-26,2024-12-21,4.0,3.0,2.0,9.0,1001,79,124.60759493670886,15,0.189873417721519,14,6,9,4,7.0,4.714285714285714,0,5,4,4,0
C00142,Manya Parikh,32,Other,Hyderabad,South,10-20L,Working Professional,5.8,WhatsApp,Bottoms,Platinum,2023-10-27,True,gmerchant@example.org,914675361275,True,True,True,12,34,135802.12,3994.18,2022-02-16,2024-12-20,4.0,4.0,3.0,11.0,1038,93,125.83870967741936,22,0.16129032258064516,11,2,10,5,16.0,4.1875,2,0,9,2,2
C00143,Idika Rao,49,Male,Agra,North,20-50L,Frequent Buyer,19.9,WhatsApp,Innerwear,Platinum,2021-05-23,True,vedasuresh@example.net,3044836085,True,True,True,5,29,78949.55,2722.398275862069,2022-02-10,2024-12-27,5.0,2.0,2.0,9.0,1051,82,147.9390243902439,18,0.15853658536585366,13,3,10,3,9.0,3.2222222222222223,1,2,4,6,2
